Restaurant_id,City,Cuisine Style,Ranking,Price Range,Number of Reviews,Reviews,URL_TA,ID_TA
id_9088,Dublin,"['Mediterranean', 'Middle Eastern', 'Israeli', 'Cafe', 'Vegetarian Friendly']",512.0,$$ - $$$,17.0,"[['Treat your taste budd', 'FANTASTIC'], ['01/06/2018', '01/06/2018']]",/Restaurant_Review-g186605-d12830035-Reviews-Shouk-Dublin_County_Dublin.html,d12830035
id_9089,Rome,"['Italian', 'Seafood', 'Mediterranean']",1469.0,$$ - $$$,349.0,"[['Dinner', 'Taste the Sweetness of the Sea'], ['06/15/2017', '09/25/2017']]",/Restaurant_Review-g187791-d2048473-Reviews-Eco_Blu-Rome_Lazio.html,d2048473
id_9090,Budapest,['Italian'],1804.0,,7.0,"[['Good quality - slow food', 'Good food, nice ambience'], ['02/24/2016', '02/27/2015']]",/Restaurant_Review-g274887-d4790247-Reviews-Casa_Piadina-Budapest_Central_Hungary.html,d4790247
id_9091,Amsterdam,"['Fast Food', 'Middle Eastern', 'Halal']",3231.0,$,24.0,"[['B ad Experience', 'Creepy'], ['03/22/2017', '10/11/2017']]",/Restaurant_Review-g188590-d5892852-Reviews-Middle_East-Amsterdam_North_Holland_Province.html,d5892852
id_9092,Amsterdam,['Mediterranean'],1558.0,$,6.0,"[['Great food', 'If you are a hummus lover, d&a hummus bist...'], ['12/28/2017', '12/22/2017']]",/Restaurant_Review-g188590-d13087637-Reviews-D_a_hummus_bistro_oost-Amsterdam_North_Holland_Province.html,d13087637
id_9093,Brussels,"['Mediterranean', 'Grill']",989.0,$$ - $$$,83.0,"[['Definitely worth it', 'Good food, mediocre staff'], ['08/06/2017', '07/28/2017']]",/Restaurant_Review-g1136493-d4777609-Reviews-Le_grenier_d_Elvire-Ixelles_Brussels.html,d4777609
id_9094,Brussels,"['Indian', 'Asian', 'Vegetarian Friendly', 'Vegan Options']",1874.0,$$ - $$$,77.0,"[['Not authentic taste', 'Amazing Variety...Good taste..brought a sm...'], ['02/22/2018', '01/05/2018']]",/Restaurant_Review-g1136495-d7779015-Reviews-Indus_Pride-Woluwe_Saint_Lambert_Brussels.html,d7779015
id_9095,Madrid,,2236.0,,105.0,"[['Great Mediterra restaurant in Madrid'], ['04/21/2016']]",/Restaurant_Review-g187514-d7967022-Reviews-La_Bodega_de_Luis-Madrid.html,d7967022
id_9096,Prague,"['European', 'Contemporary', 'Fusion', 'Czech', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",11.0,$$ - $$$,366.0,"[['Excellent', 'Perfekt!!!'], ['01/08/2018', '01/07/2018']]",/Restaurant_Review-g274707-d12309521-Reviews-SOVA-Prague_Bohemia.html,d12309521
id_9097,Lisbon,"['European', 'Portuguese', 'Vegetarian Friendly', 'Vegan Options']",978.0,$,20.0,"[['Great Choice for Vegetarians/Vegans!!', 'Delicious!!!'], ['02/14/2018', '12/09/2017']]",/Restaurant_Review-g189158-d12330127-Reviews-Lisbon_Vegan_Restaurante-Lisbon_Lisbon_District_Central_Portugal.html,d12330127
id_9098,Barcelona,"['Brazilian', 'Barbecue', 'Spanish', 'Steakhouse']",1108.0,$$ - $$$,204.0,"[['Meat, meat and more meat', 'Great meat'], ['01/03/2018', '11/02/2017']]",/Restaurant_Review-g187497-d6651041-Reviews-The_Cow_Market-Barcelona_Catalonia.html,d6651041
id_9099,Barcelona,"['Mediterranean', 'Spanish', 'European']",2058.0,$$ - $$$,93.0,"[['Light dinner', 'Last stop for the night'], ['08/21/2017', '09/08/2016']]",/Restaurant_Review-g187497-d7621876-Reviews-La_Vermu-Barcelona_Catalonia.html,d7621876
id_9100,Milan,['Italian'],3000.0,$$$$,26.0,"[['Beautiful view of the city', 'Relaxing, great staff, and nice views'], ['10/13/2017', '07/23/2017']]",/Restaurant_Review-g187849-d12362034-Reviews-La_Terrazza_dei_Cavalieri-Milan_Lombardy.html,d12362034
id_9101,Berlin,"['American', 'Barbecue']",3530.0,$,2.0,"[['Great Food & Decent Prices'], ['08/10/2015']]",/Restaurant_Review-g187323-d8395078-Reviews-Gorilla_Barbecue-Berlin.html,d8395078
id_9102,Prague,"['Italian', 'Pizza']",1236.0,$$ - $$$,28.0,"[['Good Pizza!', 'Tasteless food, not bad place, not bad ser...'], ['03/13/2017', '06/02/2017']]",/Restaurant_Review-g274707-d4767557-Reviews-Caffe_Pizzeria_Vinice-Prague_Bohemia.html,d4767557
id_9103,Oporto,"['European', 'Portuguese']",1151.0,$$ - $$$,6.0,"[['Great location and outstanding host', 'Not very good!'], ['10/27/2017', '10/03/2017']]",/Restaurant_Review-g189180-d12846208-Reviews-A_Taberna_da_Se-Porto_Porto_District_Northern_Portugal.html,d12846208
id_9104,Berlin,"['German', 'Grill', 'Healthy']",3499.0,,,"[['Found Vegan food stall in Markhtalle Neun!'], ['09/10/2017']]",/Restaurant_Review-g187323-d12874472-Reviews-Tofu_Tussis-Berlin.html,d12874472
id_9105,Paris,['Fast Food'],12089.0,$,65.0,"[['The usual', 'Standard stuff'], ['08/04/2017', '06/27/2017']]",/Restaurant_Review-g187147-d7992397-Reviews-McDonald_s-Paris_Ile_de_France.html,d7992397
id_9106,Berlin,"['European', 'Central European', 'German', 'Spanish']",900.0,$$ - $$$,50.0,"[['Nice place to be at', 'Best schnitzel I ever ate'], ['08/28/2017', '08/09/2017']]",/Restaurant_Review-g187323-d7615662-Reviews-Kantine_Kohlmann-Berlin.html,d7615662
id_9107,London,,10215.0,,4.0,"[['Regular for a reason', 'A refualr'], ['01/21/2017', '09/12/2016']]",/Restaurant_Review-g186338-d3807726-Reviews-Nineteen_Twenty-London_England.html,d3807726
id_9108,Hamburg,,2680.0,,,"[[], []]",/Restaurant_Review-g187331-d12934855-Reviews-Berner_Patisserie-Hamburg.html,d12934855
id_9109,Barcelona,,5594.0,,16.0,"[['Good lunch, nice views'], ['05/15/2016']]",/Restaurant_Review-g187497-d5865431-Reviews-Restaurante_Bonasport-Barcelona_Catalonia.html,d5865431
id_9110,Lisbon,"['Argentinean', 'South American', 'Vegetarian Friendly']",335.0,$$ - $$$,800.0,"[['Excellent typical restaurant in Lisbon', 'Decent steak in a fun part of Lisbon'], ['01/30/2018', '08/03/2017']]",/Restaurant_Review-g189158-d802984-Reviews-Cafe_Buenos_Aires-Lisbon_Lisbon_District_Central_Portugal.html,d802984
id_9111,Berlin,"['Asian', 'Korean']",1663.0,$$ - $$$,14.0,"[['super cozy small Korean Restaurant', 'Cozy place with great food'], ['10/12/2017', '08/01/2017']]",/Restaurant_Review-g187323-d7761418-Reviews-Dabangg-Berlin.html,d7761418
id_9112,Madrid,,8290.0,,87.0,"[['Good food and atmosphere', 'horrible'], ['12/15/2017', '08/29/2016']]",/Restaurant_Review-g187514-d7254620-Reviews-La_Divina_de_Castellana-Madrid.html,d7254620
id_9113,Paris,"['Italian', 'Pizza', 'Fast Food', 'Vegetarian Friendly']",7241.0,$,102.0,"[['Late night stop', 'Nicely Surprised'], ['12/06/2017', '09/27/2017']]",/Restaurant_Review-g187147-d5955044-Reviews-Pizza_Rustica-Paris_Ile_de_France.html,d5955044
id_9114,Geneva,"['French', 'European', 'Vegetarian Friendly', 'Gluten Free Options']",3.0,$$ - $$$,578.0,"[['Fine dining', 'nice atmosphere'], ['12/28/2017', '12/24/2017']]",/Restaurant_Review-g188057-d697832-Reviews-Bistrot_du_Boeuf_Rouge-Geneva.html,d697832
id_9115,Dublin,"['Mexican', 'Asian', 'American', 'Vegetarian Friendly']",1297.0,$$ - $$$,39.0,"[['Great ribs - everything else was average', 'Best Ribs I’ve eaten in Dublin'], ['11/20/2017', '10/25/2017']]",/Restaurant_Review-g186605-d11840874-Reviews-Oxaca-Dublin_County_Dublin.html,d11840874
id_9116,Krakow,"['European', 'Polish', 'Contemporary']",354.0,$,39.0,"[['Great bar', 'Local'], ['12/19/2017', '12/09/2017']]",/Restaurant_Review-g274772-d5312292-Reviews-Relaks_craftbeer_and_food-Krakow_Lesser_Poland_Province_Southern_Poland.html,d5312292
id_9117,Paris,"['French', 'European']",9512.0,$$ - $$$,94.0,"[['Nice, small, good food', 'Small and quiet, with nice food and wine'], ['11/08/2017', '05/03/2017']]",/Restaurant_Review-g187147-d2537325-Reviews-Le_Petite_Bretagne-Paris_Ile_de_France.html,d2537325
id_9118,Berlin,,707.0,,150.0,"[['Very nice social ambiance with a speakeasy...', 'Good cocktails, nice bar, but expensive'], ['07/04/2017', '05/04/2017']]",/Restaurant_Review-g187323-d983818-Reviews-Green_Door-Berlin.html,d983818
id_9119,Berlin,"['Asian', 'Korean', 'Vegetarian Friendly']",1313.0,$$ - $$$,31.0,"[['Very nice!', 'Worth a try?'], ['11/10/2017', '11/13/2016']]",/Restaurant_Review-g187323-d1344698-Reviews-FURUSATO-Berlin.html,d1344698
id_9120,Prague,"['European', 'Czech']",2300.0,,3.0,"[[], []]",/Restaurant_Review-g274707-d4768347-Reviews-Xbowling_Zizkov-Prague_Bohemia.html,d4768347
id_9121,Athens,,1056.0,,3.0,"[['nice juice bar!', 'Fruit paradise'], ['08/29/2017', '07/08/2016']]",/Restaurant_Review-g189400-d8803954-Reviews-Juicitto-Athens_Attica.html,d8803954
id_9122,Berlin,"['African', 'Ethiopian', 'Vegetarian Friendly', 'Vegan Options']",310.0,$$ - $$$,291.0,"[['Good food and nice atmosphere!', 'Worth a visit!'], ['11/19/2017', '08/26/2017']]",/Restaurant_Review-g187323-d1010494-Reviews-Massai_Berlin-Berlin.html,d1010494
id_9123,London,,10471.0,,3.0,"[['I love this place!', 'Amazing food for somewhere so child friend...'], ['10/14/2015', '09/20/2015']]",/Restaurant_Review-g186338-d8483057-Reviews-North_Star-London_England.html,d8483057
id_9124,Helsinki,"['Chinese', 'Asian', 'Korean']",704.0,$$ - $$$,13.0,"[['New owners have ruined the place', 'Excellent lunch!'], ['04/20/2017', '02/14/2017']]",/Restaurant_Review-g189934-d9756210-Reviews-Ravintola_Fan-Helsinki_Uusimaa.html,d9756210
id_9125,Prague,['Asian'],3724.0,$,,"[[], []]",/Restaurant_Review-g274707-d11987807-Reviews-Koriandr-Prague_Bohemia.html,d11987807
id_9126,Rome,"['Street Food', 'Vegetarian Friendly']",118.0,$,99.0,"[['A must !', 'A must after seeing the sites'], ['01/05/2018', '01/02/2018']]",/Restaurant_Review-g187791-d12729060-Reviews-Fuorinorma-Rome_Lazio.html,d12729060
id_9127,Paris,,8347.0,,,"[[], []]",/Restaurant_Review-g187147-d12658615-Reviews-Dalat_Vietnam-Paris_Ile_de_France.html,d12658615
id_9128,Stockholm,,1915.0,,14.0,"[['Tourist trap', 'Tasty and fast'], ['09/27/2016', '06/12/2016']]",/Restaurant_Review-g189852-d10451691-Reviews-In_Out-Stockholm.html,d10451691
id_9129,Amsterdam,"['Japanese', 'Sushi', 'Asian']",3182.0,$$ - $$$,164.0,"[['You will find better - was ok but no show', 'Toms last supper'], ['06/22/2017', '04/19/2017']]",/Restaurant_Review-g188590-d786238-Reviews-KOBE_house-Amsterdam_North_Holland_Province.html,d786238
id_9130,Athens,"['Sushi', 'Japanese', 'Seafood', 'Asian', 'Gluten Free Options']",141.0,$$ - $$$,116.0,"[['Waouh', 'Great sushi with fresh fish'], ['12/22/2017', '12/22/2017']]",/Restaurant_Review-g189400-d8757660-Reviews-Sushimou-Athens_Attica.html,d8757660
id_9131,Paris,,8519.0,,3.0,"[[], []]",/Restaurant_Review-g187147-d10760318-Reviews-Alexis_20-Paris_Ile_de_France.html,d10760318
id_9132,Lisbon,"['Mediterranean', 'European', 'Portuguese', 'International', 'Soups']",1518.0,$,62.0,"[['Try the Chicken Peri Peri', 'Very good breakfast'], ['12/17/2017', '10/05/2017']]",/Restaurant_Review-g189158-d4260326-Reviews-D_Joao_1-Lisbon_Lisbon_District_Central_Portugal.html,d4260326
id_9133,Berlin,,4407.0,,2.0,"[[], []]",/Restaurant_Review-g187323-d5820650-Reviews-Pizza_Hot_Fresh-Berlin.html,d5820650
id_9134,Barcelona,"['Steakhouse', 'Spanish']",7416.0,$,2.0,"[[], []]",/Restaurant_Review-g187497-d9555374-Reviews-Pollastres_Can_Manel-Barcelona_Catalonia.html,d9555374
id_9135,Rome,['Italian'],4021.0,$,13.0,"[[], []]",/Restaurant_Review-g187791-d10345468-Reviews-Fresh_House-Rome_Lazio.html,d10345468
id_9136,Edinburgh,,1704.0,,6.0,"[['Rude man awful kebab', '""No problem my friend"" Lier'], ['02/26/2017', '02/26/2017']]",/Restaurant_Review-g186525-d5430536-Reviews-Olympus_Kebab_House-Edinburgh_Scotland.html,d5430536
id_9137,Milan,,2717.0,,5.0,"[['Wine Bar TOP!'], ['10/31/2017']]",/Restaurant_Review-g187849-d11804871-Reviews-Gran_Cru-Milan_Lombardy.html,d11804871
id_9138,Lyon,,1668.0,,3.0,"[[], []]",/Restaurant_Review-g187265-d9729859-Reviews-Comme_a_la_Maiz-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d9729859
id_9139,London,,11505.0,,3.0,"[[""Couldn't recommend enough!"", 'Satisfied customer!'], ['10/08/2017', '08/26/2017']]",/Restaurant_Review-g186338-d12231851-Reviews-Nudawn-London_England.html,d12231851
id_9140,Oporto,"['Seafood', 'Mediterranean', 'European', 'Portuguese', 'Soups', 'Vegetarian Friendly', 'Gluten Free Options']",83.0,$$ - $$$,931.0,"[['Porto break', 'Really recommend!'], ['02/13/2018', '01/27/2018']]",/Restaurant_Review-g189180-d1537123-Reviews-A_Grade-Porto_Porto_District_Northern_Portugal.html,d1537123
id_9141,Hamburg,,2051.0,,,"[[], []]",/Restaurant_Review-g187331-d10307768-Reviews-Indian_Shop-Hamburg.html,d10307768
id_9142,Lisbon,"['Italian', 'Pizza', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options']",277.0,$$ - $$$,756.0,"[['great food, great service', 'Lovely Italian'], ['02/25/2018', '02/09/2018']]",/Restaurant_Review-g189158-d6833082-Reviews-Da_Vinci_Ristorante_Pizzeria-Lisbon_Lisbon_District_Central_Portugal.html,d6833082
id_9143,Barcelona,['Spanish'],7076.0,,5.0,"[[""The most horrible food I ever ate. Don't g...""], ['10/27/2013']]",/Restaurant_Review-g187497-d3410561-Reviews-Pica_Pica_Picadito-Barcelona_Catalonia.html,d3410561
id_9144,Prague,"['Wine Bar', 'Mediterranean', 'European', 'Vegetarian Friendly']",314.0,$$ - $$$,50.0,"[['Best wine in Prague', 'great concept'], ['12/31/2017', '12/31/2017']]",/Restaurant_Review-g274707-d10193035-Reviews-Le_Bouquet-Prague_Bohemia.html,d10193035
id_9145,Paris,['French'],9866.0,$$ - $$$,58.0,"[['Nice cozy restaurant'], ['07/30/2017']]",/Restaurant_Review-g187147-d1536368-Reviews-O_Mantra-Paris_Ile_de_France.html,d1536368
id_9146,Berlin,,3118.0,,7.0,"[['Best Börek in Berlin', 'excellent turkish snacks'], ['09/08/2016', '03/29/2016']]",/Restaurant_Review-g187323-d5526128-Reviews-Leylak-Berlin.html,d5526128
id_9147,Barcelona,,4419.0,,8.0,"[['Great place in Gracia', 'A great bar !'], ['12/05/2017', '11/12/2017']]",/Restaurant_Review-g187497-d12194623-Reviews-Bar_Breton-Barcelona_Catalonia.html,d12194623
id_9148,London,,7155.0,,7.0,"[['Very good quality food', 'Absolutely amazing'], ['12/22/2017', '12/19/2017']]",/Restaurant_Review-g186338-d10798374-Reviews-Tereza_Joanne-London_England.html,d10798374
id_9149,Barcelona,['Diner'],3899.0,,4.0,"[[], []]",/Restaurant_Review-g187497-d10393292-Reviews-Meson_O_Antoxo-Barcelona_Catalonia.html,d10393292
id_9150,Oporto,,664.0,,37.0,"[['A good sandwich', 'Get the sandes do Pernil!!'], ['09/21/2016', '07/15/2015']]",/Restaurant_Review-g189180-d8001671-Reviews-O_Pernil_No_Mercado-Porto_Porto_District_Northern_Portugal.html,d8001671
id_9151,Oslo,"['Bar', 'International', 'European', 'Grill', 'Scandinavian', 'Norwegian', 'Vegetarian Friendly']",168.0,$$$$,37.0,"[['Set-menu ""surprise""', 'Great Staff and Good Food'], ['12/20/2017', '11/26/2017']]",/Restaurant_Review-g190479-d12691451-Reviews-FYR_Bistronomi_Bar-Oslo_Eastern_Norway.html,d12691451
id_9152,Krakow,['Cafe'],509.0,$$ - $$$,40.0,"[['Arkady Shot in the Dark', 'Seriously good Ice cold vodka'], ['04/19/2017', '02/19/2017']]",/Restaurant_Review-g274772-d4591933-Reviews-Arkady_Cafe_Shot_Bar-Krakow_Lesser_Poland_Province_Southern_Poland.html,d4591933
id_9153,Paris,,4832.0,,62.0,"[['Happy Hour Venue and a good place to eat!', 'Nice Parisian sidewalk cafe'], ['01/08/2018', '06/28/2017']]",/Restaurant_Review-g187147-d5981777-Reviews-La_Piscine-Paris_Ile_de_France.html,d5981777
id_9154,Brussels,"['Fast Food', 'Soups', 'Vegetarian Friendly', 'Vegan Options']",1591.0,$$ - $$$,2.0,"[['Great place for eat in or takeawy sandwich...', 'Good food!!'], ['05/07/2017', '03/31/2017']]",/Restaurant_Review-g188644-d11979329-Reviews-EXKi_Madou-Brussels.html,d11979329
id_9155,London,"['French', 'Cafe', 'European']",13071.0,$$ - $$$,27.0,"[['Mrs Meera Andrews', 'Perfect for Lunch or Dinner'], ['07/28/2017', '05/09/2017']]",/Restaurant_Review-g186338-d7233350-Reviews-The_French_House-London_England.html,d7233350
id_9156,Milan,['Italian'],2658.0,$$ - $$$,73.0,"[['Lissana Milano'], ['12/02/2015']]",/Restaurant_Review-g187849-d5570617-Reviews-Lissana_Milano-Milan_Lombardy.html,d5570617
id_9157,Berlin,"['French', 'European']",2209.0,$$ - $$$,62.0,"[[""Can't believe the chef tastes his own food"", 'Very little Saigon'], ['08/20/2017', '06/07/2017']]",/Restaurant_Review-g187323-d3198354-Reviews-Paris_Saigon-Berlin.html,d3198354
id_9158,London,"['Seafood', 'French', 'European', 'British', 'Vegetarian Friendly', 'Gluten Free Options']",2146.0,$$$$,900.0,"[['BRING BACK THE HOT CHOCOLATE', 'Oysters'], ['11/29/2017', '11/22/2017']]",/Restaurant_Review-g186338-d698160-Reviews-Bibendum_Oyster_Bar-London_England.html,d698160
id_9159,London,"['Asian', 'Thai', 'Vegetarian Friendly']",7740.0,$$ - $$$,37.0,"[['WELL WORTH A VISIT', 'The Food is Good'], ['10/03/2017', '02/14/2017']]",/Restaurant_Review-g186338-d3831366-Reviews-Thaicoons-London_England.html,d3831366
id_9160,Paris,"['Bar', 'Pub']",5266.0,$,32.0,"[['Wine, beer', ""it's your home in a new city""], ['11/29/2017', '08/10/2017']]",/Restaurant_Review-g187147-d4996358-Reviews-Bar_a_la_Tour-Paris_Ile_de_France.html,d4996358
id_9161,Rome,"['Mediterranean', 'Seafood', 'Vegetarian Friendly', 'Gluten Free Options']",1854.0,$$ - $$$,41.0,"[['Funky place, amazing food', 'Place for classy dinner'], ['11/21/2017', '11/06/2017']]",/Restaurant_Review-g187791-d12988015-Reviews-Kisa_Cuisine_Lounge-Rome_Lazio.html,d12988015
id_9162,London,['Chinese'],11743.0,$,10.0,"[['Price reflects the meal', 'Under new management ignore older reviews...'], ['04/10/2017', '09/25/2017']]",/Restaurant_Review-g186338-d8751244-Reviews-Real_China_Express-London_England.html,d8751244
id_9163,Rome,"['Italian', 'Pizza', 'Seafood', 'Vegetarian Friendly']",2496.0,$,241.0,"[['Place to eat, watch and taste', 'Bland and undercooked...'], ['04/30/2017', '10/21/2016']]",/Restaurant_Review-g187791-d2689628-Reviews-Sapori_di_Principe-Rome_Lazio.html,d2689628
id_9164,Krakow,"['Polish', 'European']",861.0,,3.0,"[[], []]",/Restaurant_Review-g274772-d7721148-Reviews-Bar_Eva-Krakow_Lesser_Poland_Province_Southern_Poland.html,d7721148
id_9165,Athens,,680.0,,9.0,"[[], []]",/Restaurant_Review-g189400-d4332491-Reviews-Asimakopouloi_Bros-Athens_Attica.html,d4332491
id_9166,Madrid,['Spanish'],2599.0,$$ - $$$,77.0,"[[], []]",/Restaurant_Review-g187514-d4005388-Reviews-Meson_Tio_Aquilino-Madrid.html,d4005388
id_9167,Rome,"['Italian', 'Mediterranean', 'European', 'Soups', 'Vegetarian Friendly']",866.0,$$$$,151.0,"[['Fantasic food', 'Very good'], ['10/24/2017', '06/16/2017']]",/Restaurant_Review-g187791-d2061426-Reviews-Castello_della_Castelluccia-Rome_Lazio.html,d2061426
id_9168,Rome,,5620.0,,,"[[], []]",/Restaurant_Review-g187791-d13163013-Reviews-Gimmy_s_Pizza-Rome_Lazio.html,d13163013
id_9169,Berlin,['Barbecue'],6097.0,,2.0,"[['Outstanding'], ['02/03/2015']]",/Restaurant_Review-g187323-d6498553-Reviews-Amarillo_Grill-Berlin.html,d6498553
id_9170,Amsterdam,"['Dutch', 'Bar', 'Vegetarian Friendly']",941.0,$$ - $$$,49.0,"[['Great Ambience', 'Excellent breakfast buffet.'], ['09/21/2017', '08/26/2017']]",/Restaurant_Review-g188590-d8767832-Reviews-Cafe_Schiller-Amsterdam_North_Holland_Province.html,d8767832
id_9171,Barcelona,,7701.0,,14.0,"[['Rude service - dirty restuarant'], ['04/21/2013']]",/Restaurant_Review-g187497-d3469942-Reviews-Cafe_da_Madeira-Barcelona_Catalonia.html,d3469942
id_9172,Amsterdam,"['Japanese', 'Sushi', 'Asian']",1796.0,$$ - $$$,46.0,"[['Nothing special', 'Very nice place'], ['09/21/2016', '04/16/2016']]",/Restaurant_Review-g188590-d1605551-Reviews-Umi_Sushi_Grill-Amsterdam_North_Holland_Province.html,d1605551
id_9173,London,"['Bar', 'British', 'Pub']",11350.0,$$ - $$$,36.0,"[['Decent lunch at reasonable prices', 'Nice place, decent food, very friendly sta...'], ['09/06/2017', '08/22/2017']]",/Restaurant_Review-g186338-d1421119-Reviews-Heeltap-London_England.html,d1421119
id_9174,Madrid,,4348.0,,4.0,"[['Delicious hot pot in town'], ['12/31/2017']]",/Restaurant_Review-g187514-d12849289-Reviews-Mr_DouLao-Madrid.html,d12849289
id_9175,Brussels,"['European', 'International', 'Vegetarian Friendly']",939.0,$$$$,189.0,"[['Classy bar', 'Lunch'], ['07/04/2017', '09/27/2017']]",/Restaurant_Review-g188644-d1113289-Reviews-Crystal_Lounge-Brussels.html,d1113289
id_9176,Madrid,['Sushi'],4227.0,$,,"[[], []]",/Restaurant_Review-g187514-d13325428-Reviews-Miji_Sushi-Madrid.html,d13325428
id_9177,London,,10362.0,,2.0,"[['Great Japanese - eat in or take away both...', 'Very good Japanese food at reasonable pric...'], ['12/22/2017', '12/13/2017']]",/Restaurant_Review-g186338-d13201888-Reviews-Kenta-London_England.html,d13201888
id_9178,Paris,['Spanish'],11443.0,$$ - $$$,29.0,"[[], []]",/Restaurant_Review-g187147-d6728901-Reviews-Cantine_Max_Y_Jeremy-Paris_Ile_de_France.html,d6728901
id_9179,Athens,"['Greek', 'Mediterranean']",598.0,$$ - $$$,9.0,"[['Amazing!'], ['07/19/2017']]",/Restaurant_Review-g189400-d12358046-Reviews-Queen_Bee-Athens_Attica.html,d12358046
